id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
812339110736989941,BlueSpike,491687089,Ιωαννα,,Thessaloniki,40.6013266,22.952104,Entire home/apt,95,2,4,2024-08-14,0.25,1,302,3,00001831685
812473164372647710,Modern Apartment in Thessaloniki,46848791,Vasileios,,Thessaloniki,40.6065,22.96249,Entire home/apt,64,2,10,2024-08-03,0.49,1,238,1,00001988636
813640137666738453,Eunoia Luxury Apartment Thessaloniki,337091548,Christos,,Thessaloniki,40.6307,22.94965,Entire home/apt,97,1,0,,,1,355,0,00001906506
814433179217369895,Diamond Luxury Suite,280326852,Lefteris,,Thessaloniki,40.6222755,22.9596984,Entire home/apt,351,1,2,2024-10-06,0.35,1,96,2,00001940212
814556924448179666,Πολυτελές διαμέρισμα ρετιρέ,52797288,Adam,,Kalamaria,40.5699,22.97007,Entire home/apt,216,2,0,,,1,365,0,00001018496
815084741632179344,"Aelia 7.3 , The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63852,22.93803,Entire home/apt,185,2,19,2024-09-14,0.84,175,145,9,00003014031
815113289860845599,"Aelia 7.1, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63934,22.9375,Entire home/apt,181,2,33,2024-11-16,1.46,175,144,15,00003014005
815302993576064943,Adastro Apartment 17,132658526,Elena,,Thessaloniki,40.60087,22.96094,Entire home/apt,80,3,4,2024-09-12,0.21,3,345,1,01226663944
816368796292192010,Kostas Appartment,238050571,Aggelos,,Thessaloniki,40.620642425682476,22.957230146032707,Entire home/apt,31,2,15,2024-11-24,0.66,2,348,5,00001884689
817280799302085386,Studio in the Heart of the City,172777157,Gregory,,Thessaloniki,40.633550073251655,22.939055487513542,Entire home/apt,70,2,2,2023-03-26,0.09,2,344,0,00498253750
818063340796137877,"Adelle Studio #31, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63775,22.93937,Entire home/apt,123,2,84,2024-11-29,3.76,175,162,44,00001901549
818063640189700242,"Adelle Studio #32, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63983,22.94084,Entire home/apt,140,2,64,2024-11-25,3.09,175,170,38,00001902864
818067945770325642,"Adelle Studio #33, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63799,22.93893,Entire home/apt,135,2,77,2024-12-08,3.48,175,146,48,00001902902
818069574694619800,"Adelle Studio #34, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63965,22.93941,Entire home/apt,140,2,65,2024-11-26,2.92,175,165,30,00001902918
818144625573476919,The Elysian luxury apartment CITY centre,5122108,Eleni,,Thessaloniki,40.6297,22.9509,Entire home/apt,117,2,25,2024-10-13,1.13,1,73,15,00494474133
819541893526481041,"Spacious, quiet, Balcony next center,Mall, RailSt.",197543386,Aristeidis,,Thessaloniki,40.64218,22.92149,Entire home/apt,28,6,19,2024-12-22,0.87,3,40,7,00001890871
820367248949909675,"Old City,New Vibes#hosted by DoorMat",499715628,Efstratios,,Thessaloniki,40.640867156610696,22.951683135746936,Entire home/apt,54,2,102,2024-12-02,4.49,1,284,51,00002485730
821082280004745882,DoorMat#6 Domus Dei,23525724,Mario,,Thessaloniki,40.630806,22.9494402,Entire home/apt,144,1,42,2024-11-19,1.86,9,305,20,00001893649
821512122162060850,Modern apartment in Thessaloniki,44681685,Stavros,,Thessaloniki,40.6010524,22.9547045,Entire home/apt,79,2,27,2024-08-25,1.19,1,7,5,00001894922
822213219089794082,'Thalia' luxury apartment in city center,334261979,Chrisa And Nick,,Thessaloniki,40.64205,22.94283,Entire home/apt,59,2,82,2024-12-15,3.84,3,40,27,00001923087
822272932315117802,Christos II,481233847,Χρήστος,,Pilea – Chortiatis,40.62917139791446,23.044531116993152,Private room,27,1,1,2024-10-17,0.43,3,362,1,00002983179
822392579788069436,The Fine Home,500164306,Ioannis,,Thessaloniki,40.6313242116435,22.951269261538982,Entire home/apt,,10,17,2023-07-06,0.75,1,277,0,00001896442
822910018676555093,Industrial Apartment in Thessaloniki,36326447,Stamatis,,Thessaloniki,40.6248,22.97553,Entire home/apt,83,2,0,,,2,37,0,00001896277
823035627443860184,The Caravan B&B-Standard Double,59679245,The Caravan,,Thessaloniki,40.6378373,22.9415434,Private room,136,1,0,,,6,128,0,1178802
823054394480848147,The Caravan B&B-City View Double,59679245,The Caravan,,Thessaloniki,40.63738137529656,22.941929638098152,Private room,156,1,0,,,6,111,0,1178802
823084859827631825,The Caravan B&B-Luminous Suite,59679245,The Caravan,,Thessaloniki,40.6378373,22.9415434,Private room,207,1,0,,,6,115,0,1178802
823139903147764825,"""Closer"" Egnatia Apartment 1",500325834,Μαρια,,Thessaloniki,40.6342355,22.9477277,Entire home/apt,66,2,0,,,3,79,0,00001883422
823935847094114883,Villa Filarety Luxury House,95473472,Πέτρος,,Neapolis – Sykeon,40.64717,22.95612,Entire home/apt,260,3,1,2023-04-10,0.05,1,150,0,00001885612
825083192438910390,Galerius guesthouse,477823066,Miltos,,Thessaloniki,40.6301782065,22.9502567,Entire home/apt,55,3,47,2024-12-15,2.13,1,348,26,00001892270
825962314963300887,#ATS-Port de L'eau Roof Garden,399994221,Around,,Thessaloniki,40.63684,22.93584,Entire home/apt,220,3,86,2024-12-15,3.82,8,52,35,00001894661
826528334172080977,Central City Apartment,24325952,Daniel,,Thessaloniki,40.61055,22.95335,Entire home/apt,,2,2,2023-07-12,0.10,1,0,0,00001920793
826669437045818644,Atmospheric 1 bedroom apartment near the park,29676007,Marina,,Thessaloniki,40.59698,22.95467,Entire home/apt,57,2,64,2024-11-04,3.67,1,32,48,00002588243
826693909776673084,"Avenue, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63769,22.93991,Entire home/apt,60,1,98,2024-12-23,4.48,284,356,29,1896830
827204109660989802,Lux studio at French Institute,93631145,Απόστολος,,Thessaloniki,40.62141685651355,22.957188598147575,Entire home/apt,44,2,32,2024-11-30,1.43,6,353,16,00001898324
828046407388067851,Innovative 2-BR futuristic flat in Ladadika,350279014,Innovation,,Thessaloniki,40.63617,22.93799,Entire home/apt,69,2,68,2024-12-08,3.11,34,34,25,00001872958
828141316897032609,F & B Collection - Flat for 6,31131449,Dimitris,,Thessaloniki,40.633838,22.947452,Entire home/apt,193,7,21,2024-11-29,1.02,57,358,9,00001289355
828805343148375863,C.27 Lili Urban_Apartment,236468936,Παναγιώτα,,Thessaloniki,40.6300567,22.9506237,Entire home/apt,64,1,5,2024-10-02,0.23,2,358,1,00001890770
828894941233834551,"Fancy, minimalist apt w/view",214857203,Powerbnb,,Thessaloniki,40.64813,22.93524,Entire home/apt,46,1,28,2024-12-09,1.25,13,23,8,00001886970
828967928931519753,Lux Nomad MGMT - SKG,501521934,Alex,,Thessaloniki,40.641944,22.9373906,Entire home/apt,,2,32,2024-07-17,1.43,1,0,9,00001901836
829006948359656996,Aretha-Your Urban Stay,212951050,Socrates Junior Houses,,Thessaloniki,40.63919490000001,22.9396479,Entire home/apt,106,1,60,2024-12-09,2.69,13,295,29,00001908174
829397761914516591,Central charming apartment with view,114347076,Marianna,,Thessaloniki,40.6310772,22.944628,Entire home/apt,130,2,9,2024-11-10,0.44,1,247,3,00001857902
830200975486898180,Loft Aphrodite 18 A,40847564,Spyridon,,Thessaloniki,40.63988,22.93926,Entire home/apt,49,2,0,,,5,362,0,Exempt
830345560591781684,Studio minimalist apt w/view,214857203,Powerbnb,,Thessaloniki,40.6472481789936,22.934982746032716,Entire home/apt,42,1,29,2024-11-28,1.30,13,25,10,00001886985
830914255789941085,Sunny Street Apartment,482223766,Κυριακή,,Thessaloniki,40.6463701,22.9242352,Entire home/apt,65,2,3,2023-07-23,0.14,2,26,0,00001902030
830948379407561652,Hidden Island Oasis near the city center,93145510,Vasilis,,Thessaloniki,40.61918,22.95547,Entire home/apt,46,2,80,2024-12-01,3.63,7,130,42,00001910965
831096517775812365,Be My Guest Thessaloniki,501971772,Δημήτρης,,Ampelokipon – Menemeni,40.650210950064206,22.928310517196643,Entire home/apt,62,2,8,2024-09-23,0.38,1,61,5,00001892854
831293495777361920,Iconic minimalist apt w/ view,214857203,Powerbnb,,Thessaloniki,40.64738,22.93464,Entire home/apt,47,1,31,2024-10-31,1.39,13,24,7,00001886964
831675296267544136,Cute 2bdrm in Salonica Center,502100914,Ειρηνη Irene,,Thessaloniki,40.6412,22.93884,Entire home/apt,50,1,42,2024-11-18,2.43,1,343,13,00001918752
832352385819817399,Hagia Sophia Cathedral,188458774,Arcus O.E.,,Thessaloniki,40.63263449999999,22.9454078,Entire home/apt,140,2,2,2023-04-10,0.09,19,156,0,00001886555
832382333641865906,Houseloft Rotonda Lodging,29565272,Houseloft,,Thessaloniki,40.635441,22.9528908,Entire home/apt,280,1,16,2024-10-20,0.74,22,220,9,00001765691
832447199006419270,Houseloft White Tower Collection,29565272,Houseloft,,Thessaloniki,40.6281695,22.9486307,Entire home/apt,323,1,41,2024-12-08,1.97,22,337,32,00000948270
832525711116014299,"Thessaloniki, Ifestionos  2-Bedroom Apartment",2295249,Angelos,,Thessaloniki,40.64319,22.93927,Entire home/apt,60,2,11,2024-02-16,0.50,6,0,3,00001916722
832604481656806051,Nestos Apartment,152956485,Ioannis,,Thessaloniki,40.61886,22.9599,Entire home/apt,47,1,37,2024-12-24,2.72,4,168,32,00001890499
832736332324620353,White tower city center loft 2,70494327,Hlias,,Thessaloniki,40.6275733193396,22.94938400387764,Entire home/apt,56,1,94,2024-12-04,4.29,2,78,52,00001751175
833227106150053049,The Caravan B&B-Superior Suite,59679245,The Caravan,,Thessaloniki,40.6378373,22.9415434,Private room,181,1,0,,,6,128,0,1178802
833330777654868685,"Luxury flat, view and parking, 200m from the metro",502476464,Αχιλλέας,,Thessaloniki,40.64433,22.924467,Entire home/apt,68,3,83,2024-12-13,3.93,1,270,40,00001896623
834154650831736239,"Zen Luxury City Apartment, Vesta Philoxenia",336527202,Vesta Philoxenia,,Thessaloniki,40.60044,22.95435,Entire home/apt,85,2,20,2024-09-22,0.92,38,30,7,00002501215
834650678727636706,"Horizon #1, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.64279,22.93522,Entire home/apt,131,2,30,2024-12-05,1.44,175,174,20,00001924461
834655822911911035,"Horizon #2, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.6419,22.93642,Entire home/apt,130,2,72,2024-12-09,3.39,175,172,36,00002393121
834658697113189827,"Horizon #4, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.64311,22.93494,Entire home/apt,132,2,50,2024-12-08,2.43,175,169,33,00002393137
834659957824606179,"Horizon #5, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.64237,22.93505,Entire home/apt,,2,12,2024-09-13,0.60,175,173,4,00002393158
834661072337094677,"Horizon #6, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.64289,22.93645,Entire home/apt,93,2,25,2024-08-26,1.17,175,167,5,00002393163
834876268070079302,City Center Suites SKG (A),502601454,Harris,,Thessaloniki,40.6405,22.93773,Entire home/apt,38,10,20,2024-01-02,0.91,2,356,2,00001948391
834948454776066312,Celestial Luxury SKG Port,21555625,Νίκη,,Thessaloniki,40.6353131,22.9353337,Entire home/apt,80,2,35,2024-06-19,1.66,2,347,14,00001878720
835565208892428013,2&2 Διώροφη μεζονέτα με δύο σουίτες με μπάνιο,73333419,Marios,,Pilea – Chortiatis,40.5866,23.01514,Entire home/apt,90,2,4,2023-07-24,0.20,2,155,0,00001916950
836123127347916211,Melodys Quiet Central Apartment,451827249,Alexander,,Thessaloniki,40.64033,22.9416,Entire home/apt,101,1,171,2024-11-30,7.88,1,332,79,00001965405
836721491199594182,F & B Collection - 3 Bedroom Penthouse,31131449,Dimitris,,Thessaloniki,40.5994768,22.961872,Entire home/apt,214,7,30,2024-10-21,1.36,57,354,16,00001920337
836775795415049251,Houseloft Metropolitan Charm,29565272,Houseloft,,Thessaloniki,40.6278686,22.9525868,Entire home/apt,187,1,7,2024-08-21,0.32,22,323,2,00001410502
837316743090107197,"Turnkey, cozy house for rent.",501192041,Markos,,Thessaloniki,40.605613718121006,22.960861628836057,Entire home/apt,45,1,51,2024-11-01,2.35,1,174,28,00002518126
837571448260795413,"Cozy KN, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63391,22.94343,Entire home/apt,63,1,22,2024-12-15,1.13,284,352,17,1857408
838086616333045086,kids friendly apartment,114512195,Sofi,,Thessaloniki,40.59581,22.95607,Entire home/apt,115,2,18,2024-11-02,0.99,1,199,13,00001986909
838168795689675261,Downtown one bedroom apartment,9531550,Katerina,,Thessaloniki,40.63703670691507,22.936270428773433,Entire home/apt,50,1,151,2024-12-23,7.15,14,309,71,00001925096
838244079625563650,Downtown 130 sqm -6th floor- 4 bedroom apartment,9531550,Katerina,,Thessaloniki,40.637090583153615,22.93624471045076,Entire home/apt,108,1,80,2024-11-26,3.83,14,259,54,00001925096
838274722298203771,City Center Suites SKG (B),502601454,Harris,,Thessaloniki,40.64032,22.93952,Entire home/apt,45,10,22,2024-01-02,1.04,2,356,2,00001948344
838280767685804433,Cozy Spacious Flat in City Center,100740048,Eleni,,Thessaloniki,40.6369,22.95202,Entire home/apt,38,1,71,2024-11-17,3.80,1,339,42,00002102505
838283431117091724,Downtown 160 sqm -5th floor- 5 bedroom apartment,9531550,Katerina,,Thessaloniki,40.63713536180563,22.93626080370485,Entire home/apt,108,1,84,2024-12-03,3.99,14,282,51,00001925080
839554820513161288,Fori's Nest / Homy / SKG / 3P,491429613,Christoforos,,Thessaloniki,40.62015,22.96323,Entire home/apt,67,2,23,2024-10-28,1.25,2,356,12,00001924701
839565654332831282,Urban Oasis - Central Stylish Studio with Balcony,503783671,Ioannis,,Thessaloniki,40.62833938241436,22.948215265606677,Entire home/apt,156,1,94,2024-12-22,4.29,1,301,53,00001926465
839767937335531052,"V1 Boutique Rooms, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64239,22.93478,Entire home/apt,64,1,15,2024-11-17,0.92,284,211,8,1808236
839772204763837536,"V1 Boutique Rooms, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64239,22.93478,Entire home/apt,64,1,8,2024-09-21,0.37,284,97,4,1808161
839937193407958552,Luxury Apartment in Thessaloniki Center,47685676,Olga,,Thessaloniki,40.6209,22.95847,Entire home/apt,85,1,14,2024-10-21,0.64,2,346,5,00001926530
840476621152425759,"V1 Boutique Rooms, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64239,22.93478,Entire home/apt,69,1,13,2024-09-22,0.60,284,246,3,1808262
841026742139057868,"Avenue, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63746,22.93899,Entire home/apt,64,1,15,2024-12-23,0.79,284,356,12,1896825
841119892572797897,thessaloniki flat,503240538,Michail,,Pavlou Mela,40.67288,22.93392,Entire home/apt,61,2,0,,,1,239,0,00002340441
841765908315629005,Gorgeous exclusive penthouse next to the seafront,350279014,Innovation,,Thessaloniki,40.6037873,22.9525665,Entire home/apt,85,2,65,2024-11-25,3.09,34,49,36,00002488394
841946184133819007,CitycenterApartment,51508938,Aggeliki,,Thessaloniki,40.64200959407917,22.92738553136587,Entire home/apt,,7,2,2023-08-28,0.11,1,0,0,00001224641
841950189369297114,Hidden paradise apartment,504305332,Georgios,,Thessaloniki,40.60526,22.97658,Entire home/apt,63,2,21,2024-11-12,1.01,1,123,8,00002691384
842481709938664743,Central & comfortable apart!,181038870,City Apartments,,Thessaloniki,40.63841626636436,22.9424699395895,Entire home/apt,58,2,25,2024-08-24,1.25,3,0,11,00001941989
842739197636799444,Soul - the vibe of the city,25320105,Manos,,Thessaloniki,40.6317694,22.9462847,Entire home/apt,80,2,54,2024-12-16,2.49,3,322,24,01216761250
843219063040017873,"""Calliope"" premium flat in Evosmo Thessaloniki",136467908,Theodoros&Eleni,,Kordelio – Evosmos,40.67121,22.91384,Entire home/apt,51,2,0,,,2,79,0,00001934768
843538379320562886,Cozy Place Near Historic Center,504640397,Marina,,Thessaloniki,40.6412616,22.9493906,Entire home/apt,66,3,1,2023-04-02,0.05,1,320,0,00001934338
844064956298621367,Cozy modern studio in Thessaloniki,504569494,Aggelos,,Thessaloniki,40.6333058,22.943511,Entire home/apt,,2,4,2024-05-19,0.20,4,0,1,00000176327
845611389689633030,KYANA luxury,238952971,Αθανάσιος,,Thessaloniki,40.63465076388415,22.94830910861492,Entire home/apt,60,2,6,2024-02-28,0.34,1,317,1,00002181390
845941436465232344,Petros Apartmant,476466070,Πετρος,,Thessaloniki,40.6132715,22.9555057,Entire home/apt,40,3,33,2024-10-28,1.53,1,214,13,00001923294
846466723053689417,Luxury apartment,162014423,Lazaros,,Ampelokipon – Menemeni,40.6562878,22.9063664,Entire home/apt,70,2,11,2024-08-15,0.51,1,300,3,00001937131
847143794240567963,"Early Bird 2-bdrm Apartment, Vesta Philoxenia",336527202,Vesta Philoxenia,,Kalamaria,40.5755,22.96554,Entire home/apt,89,3,16,2024-10-28,0.77,38,24,10,00002499485
847572713646032041,VIP SKG Central apartment,505483771,Unlock,,Thessaloniki,40.6341414710945,22.946799469311514,Entire home/apt,55,2,1,2024-04-14,0.12,4,171,1,00002613480
847573749457914124,Πανεπιστήμιο - Έκθεση- Τούρκικο προξενείο,52202112,Mike,,Thessaloniki,40.6363813,22.9546744,Entire home/apt,42,2,7,2024-10-28,0.35,3,356,2,00002436350
847665681082679873,Agia Sofia Noir Apartment,101485509,Dimitra,,Thessaloniki,40.63245,22.9446,Entire home/apt,,2,23,2024-11-02,1.10,1,242,10,00001961152
848259724198973324,"Cozy 120Sq/m,2 B/room Apartment",16161258,Ektoras,,Thessaloniki,40.63375,22.94665,Entire home/apt,133,2,3,2024-10-08,0.14,1,356,1,00002433903
848443491983633989,Park studio,161976560,Aggela,,Kalamaria,40.58602,22.96504,Entire home/apt,54,2,4,2024-11-10,0.33,1,36,4,00002347975
848532185896622243,Garden House/Thessaloniki/wifi,505691399,Styliani,,Kalamaria,40.58859,22.9636,Entire home/apt,70,2,1,2023-09-24,0.07,1,359,0,00001942980
849236381277802692,Appartamento Centrale Salonicco,189163224,Sofia,,Thessaloniki,40.6333732,22.944628,Entire home/apt,95,2,59,2024-12-08,2.76,1,47,34,00001938314
849796631460588795,Simplicity Flat near white tower,505311073,Haya,,Thessaloniki,40.6316,22.95288,Entire home/apt,50,2,10,2024-10-07,0.47,1,80,1,00001935940
851207669966373751,Innovative trendy studio in Ladadika,350279014,Innovation,,Thessaloniki,40.63684,22.93663,Entire home/apt,37,1,65,2024-11-25,3.15,34,50,40,00001853108
851447270349887772,Super stylish studio II,11536415,Costas,,Thessaloniki,40.61574,22.95747,Entire home/apt,36,3,15,2024-12-23,0.71,2,251,5,00001948318
851460410600874424,Λουξ Διαμέρισμα στην Καλαμαριά!,118179802,Antonis,,Kalamaria,40.58779,22.95019,Entire home/apt,80,3,10,2024-09-29,0.48,1,129,4,00002167473
852009401622389559,"Closer ""Egnatia Apartment 2""",500325834,Μαρια,,Thessaloniki,40.63472,22.94664,Entire home/apt,44,2,0,,,3,350,0,00001883443
852017524427973315,"Closer ""Egnatia Apartment 4""",500325834,Μαρια,,Thessaloniki,40.6342355,22.9477277,Entire home/apt,48,2,1,2023-06-22,0.05,3,334,0,00001883438
852300224708501624,In the heart of Thessaloniki,506477839,Athanasios,,Thessaloniki,40.63358010411851,22.95385185767213,Entire home/apt,45,3,53,2024-12-19,2.75,1,125,31,00002077220
852626767189130207,Valaoritou Luxury Studio,188458774,Arcus O.E.,,Thessaloniki,40.638722,22.9369445,Entire home/apt,54,2,0,,,19,177,0,00001941501
852639620154038501,Valaoritou Luxury Suite,188458774,Arcus O.E.,,Thessaloniki,40.63959,22.93646,Entire home/apt,64,2,0,,,19,177,0,00001928709
852673478609934106,Gavi Eleven Apartment,233599991,Χρήστος,,Thessaloniki,40.6477885,22.9323872,Entire home/apt,112,1,5,2023-09-15,0.24,30,260,0,00001950077
852825945076704381,East Coast Senses,108992327,Katerina,,Kalamaria,40.57608,22.96408,Entire home/apt,85,1,40,2024-12-13,1.87,2,354,17,00001952474
